,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2020-05-23,551,9,795,115,4064,1325,3674,324,427,2232,1818,17,78,4790,1812,444,204,391,2560,77,2087,6304,5219,848,616,676,17,142,406,208,11080,308,28885,731,52,1951,311,147,5096,597,425,50,315,1697,97,54,1157,1050,71,557,12
2020-05-24,558,9,796,116,4135,1329,3693,326,432,2236,1823,17,78,4855,1824,449,204,391,2567,78,2148,6372,5226,865,625,681,17,145,408,209,11130,317,29031,738,53,1966,311,148,5124,608,435,50,329,1729,97,54,1169,1061,71,565,12
2020-05-25,566,9,801,117,4212,1332,3742,332,440,2251,1846,17,78,4884,1830,456,207,391,2585,78,2310,6416,5239,878,635,685,17,145,410,210,11143,320,29123,748,54,1984,313,148,5139,621,440,50,336,1760,98,54,1203,1070,71,580,12
2020-05-26,580,9,803,119,4271,1351,3768,336,440,2257,1894,17,81,4923,1848,463,209,394,2596,79,2314,6473,5266,896,652,686,18,148,410,214,11191,325,29225,760,54,1999,318,148,5152,634,446,50,338,1780,101,54,1227,1078,73,596,13
2020-05-27,583,10,826,120,4351,1392,3801,345,445,2317,1934,17,82,5082,1869,485,210,400,2615,81,2343,6547,5334,929,670,695,18,157,413,223,11339,329,29322,789,56,2040,322,148,5265,655,466,54,343,1803,105,54,1272,1095,73,608,14
2020-05-28,605,10,851,125,4432,1421,3826,346,453,2362,1965,17,82,5184,1904,500,213,409,2634,84,2362,6640,5371,964,693,706,18,158,421,232,11401,335,29418,789,57,2096,325,151,5373,677,470,54,353,1834,106,55,1327,1106,73,624,15
2020-05-29,610,10,880,132,4503,1435,3868,356,460,2411,1997,17,82,5270,1943,520,213,418,2678,85,2362,6717,5405,993,710,736,18,163,424,237,11531,344,29516,854,59,2129,328,151,5464,715,483,59,356,1870,108,55,1349,1111,73,637,15
2020-05-30,618,9,896,133,4564,1442,3912,361,462,2446,1998,17,82,5330,1943,527,213,431,2678,89,2407,6768,5463,1024,723,770,18,163,428,242,11633,351,29556,875,59,2146,333,153,5536,718,483,60,360,1902,108,55,1361,1118,73,648,15
2020-05-31,629,9,910,133,4630,1444,3942,366,466,2450,2038,17,82,5389,1966,532,213,431,2683,89,2433,6846,5491,1038,734,771,18,164,429,245,11696,356,29633,875,59,2151,333,153,5536,720,494,60,364,1916,108,55,1366,1118,73,653,15
2020-06-01,643,9,910,133,4697,1456,3942,368,468,2459,2077,17,83,5412,1975,537,214,439,2688,89,2455,7028,5514,1048,739,772,18,172,432,245,11721,362,29745,896,61,2203,333,154,5536,720,500,62,364,1936,113,55,1381,1124,75,659,17
2020-06-02,650,9,935,135,4775,1472,3972,373,470,2529,2103,17,83,5524,2020,559,220,442,2721,94,2608,7080,5551,1070,767,782,18,175,433,256,11770,367,29824,919,65,2256,339,157,5666,732,501,62,367,1964,113,55,1397,1129,77,664,17
2020-06-03,650,9,974,140,4840,1492,3989,375,473,2564,2126,17,83,5620,2029,565,224,450,2757,95,2654,7152,5570,1084,782,786,18,180,436,265,11880,375,29893,937,66,2297,341,159,5741,742,518,62,381,1995,117,55,1416,1135,78,670,17
2020-06-04,651,10,989,149,4925,1509,4007,385,475,2607,2151,17,83,5736,2050,578,224,457,2770,95,2695,7203,5595,1113,794,788,18,181,445,273,11970,383,29984,955,66,2336,344,159,5816,756,525,64,388,2016,117,55,1432,1138,79,676,17
2020-06-05,670,10,1004,150,4999,1520,4038,388,479,2660,2160,17,83,5794,2078,588,232,465,2799,98,2727,7235,5853,1146,803,798,19,182,448,278,12048,387,30037,962,71,2354,345,161,5884,772,538,65,401,2041,121,55,1442,1149,84,690,17
2020-06-06,684,10,1035,152,5065,1524,4055,390,483,2688,2171,17,83,5862,2110,598,232,469,2812,98,2768,7289,5889,1167,811,807,19,183,453,283,12105,392,30106,987,72,2370,347,161,5929,772,545,65,408,2075,121,55,1449,1153,84,693,17
2020-06-07,687,10,1045,152,5130,1524,4071,398,489,2700,2174,17,83,5903,2121,602,232,469,2823,99,2786,7316,5893,1183,817,807,19,183,454,286,12173,396,30151,990,72,2377,348,164,5941,772,546,65,417,2093,121,55,1460,1159,84,698,17
2020-06-08,712,11,1045,154,5197,1540,4084,398,491,2711,2266,17,83,5923,2135,607,236,471,2829,99,2797,7353,5910,1194,837,819,19,184,457,286,12214,400,30206,1001,72,2403,348,164,5951,799,557,65,418,2123,124,55,1466,1161,84,702,17
2020-06-09,723,12,1069,160,5277,1551,4094,410,495,2765,2282,17,85,6017,2158,622,236,477,2842,100,2838,7407,5942,1215,847,839,19,187,459,294,12303,404,30275,1024,72,2421,353,169,6012,808,568,68,421,2158,127,55,1483,1176,84,707,17
2020-06-10,739,12,1094,164,5352,1571,4120,413,499,2800,2344,17,85,6094,2172,629,240,483,2854,100,2867,7454,5952,1234,868,848,19,191,460,301,12377,410,30341,1041,73,2457,355,169,6060,812,575,69,435,2181,128,55,1502,1189,85,719,18
2020-06-11,750,12,1123,170,5414,1582,4146,414,502,2847,2386,17,85,6184,2197,638,240,493,2872,100,2893,7491,5981,1247,868,860,19,208,461,308,12442,420,30394,1058,74,2490,357,171,6111,823,587,73,436,2211,132,55,1511,1194,86,724,18
2020-06-12,764,13,1138,175,5473,1594,4159,414,506,2877,2418,17,86,6260,2214,642,243,497,2882,100,2926,7538,5988,1272,881,870,19,212,461,315,12489,426,30472,1086,74,2508,359,173,6160,833,592,74,441,2244,139,55,1524,1202,88,732,18
2020-06-13,768,13,1183,176,5543,1597,4186,419,511,2925,2440,17,86,6289,2231,649,243,498,2890,100,2952,7576,6011,1281,889,877,19,212,462,318,12587,431,30534,1099,74,2554,359,174,6209,833,598,75,468,2282,139,55,1532,1211,88,737,18
2020-06-14,768,13,1186,178,5616,1598,4200,422,515,2931,2445,17,86,6307,2240,650,243,498,2899,100,2972,7624,6014,1296,891,877,20,212,463,320,12624,435,30577,1104,74,2557,359,176,6213,845,599,75,472,2325,139,55,1536,1215,88,743,18
2020-06-15,774,12,1192,181,5681,1603,4203,423,515,2938,2500,17,88,6326,2251,653,246,503,2904,101,2983,7647,6017,1302,895,879,20,216,464,320,12673,440,30610,1113,74,2573,359,180,6242,851,601,75,475,2355,143,55,1541,1218,88,751,18
2020-06-16,785,12,1218,187,5748,1616,4209,424,520,2993,2531,17,88,6398,2265,661,246,509,2927,101,3001,7665,6033,1311,915,881,20,227,466,326,12722,447,30656,1147,74,2596,363,182,6275,865,606,77,483,2403,145,55,1560,1222,88,757,18
2020-06-17,790,13,1238,196,5808,1626,4219,426,523,3018,2578,17,88,6484,2289,671,247,516,2947,102,3029,7734,6035,1323,938,907,21,230,472,330,12763,452,30694,1161,74,2611,364,183,6318,876,617,78,493,2441,149,55,1571,1223,88,766,18
2020-06-18,809,13,1271,207,5877,1631,4226,431,527,3061,2597,17,89,6536,2304,676,247,518,2947,102,3054,7770,6061,1341,938,944,21,235,475,331,12796,456,30727,1169,75,2633,366,187,6360,885,620,78,497,2482,152,56,1578,1242,88,770,18
2020-06-19,821,12,1311,213,5944,1635,4238,433,530,3104,2631,17,89,6580,2327,680,256,521,2969,102,3071,7800,6067,1361,938,947,21,240,478,337,12834,464,30814,1191,76,2667,367,188,6398,885,638,81,509,2528,155,56,1595,1252,88,772,20
2020-06-20,838,12,1337,223,6023,1639,4251,434,531,3144,2632,17,89,6624,2346,681,264,523,2989,102,3093,7827,6086,1372,938,955,21,240,485,339,12856,466,30837,1206,76,2697,368,189,6418,894,643,81,524,2573,155,56,1600,1262,88,775,20
2020-06-21,839,12,1339,224,6101,1639,4260,435,533,3161,2632,17,89,6646,2350,685,264,525,2990,102,3104,7855,6089,1380,938,956,21,240,487,339,12870,469,30887,1214,77,2700,369,190,6422,894,652,81,524,2611,158,56,1604,1266,89,783,20
2020-06-22,840,12,1342,226,6174,1643,4263,435,535,3172,2648,17,89,6669,2363,686,264,525,3002,102,3118,7871,6095,1384,976,961,22,245,490,339,12894,469,30930,1217,77,2704,369,192,6425,903,657,81,526,2655,158,56,1613,1272,90,787,20
2020-06-23,864,12,1395,236,6246,1653,4277,503,537,3236,2689,17,89,6707,2377,688,264,536,3020,102,3133,7890,6107,1393,989,966,22,251,492,343,12948,476,30980,1244,78,2734,371,192,6463,906,673,83,531,2696,163,56,1635,1281,92,790,20
2020-06-24,889,13,1463,239,6312,1655,4287,504,541,3281,2717,17,90,6769,2385,690,264,537,3038,103,3149,7938,6113,1397,1011,975,22,252,494,347,12993,480,30999,1264,78,2754,372,195,6517,912,683,84,542,2763,163,56,1652,1290,92,796,20
2020-06-25,895,13,1484,239,6404,1656,4298,506,543,3327,2750,17,90,6808,2394,693,265,545,3050,103,3166,7962,6131,1406,1016,982,22,254,495,357,13018,485,31027,1283,78,2771,375,197,6555,920,691,87,556,2830,164,56,1668,1297,92,800,20
2020-06-26,906,13,1535,248,6473,1664,4307,506,546,3366,2773,17,90,6847,2403,701,267,552,3076,103,3185,8007,6134,1411,1022,990,23,260,498,365,13060,489,31073,1285,78,2787,377,201,6578,927,692,88,567,2902,166,56,1694,1302,92,803,20
2020-06-27,918,13,1579,258,6558,1664,4311,506,548,3390,2775,18,91,6873,2424,703,270,553,3076,104,3200,8031,6153,1417,1035,996,23,261,500,367,14947,491,31103,1311,78,2803,384,202,6601,927,707,91,577,2985,167,56,1717,1308,93,810,20
2020-06-28,918,13,1588,263,6622,1664,4316,506,550,3418,2777,18,91,6888,2427,703,271,557,3085,104,3208,8041,6157,1425,1039,996,23,261,500,367,14973,492,31135,1315,79,2806,385,202,6604,927,712,91,584,3077,167,56,1725,1308,93,816,20
2020-06-29,929,13,1588,264,6718,1672,4318,506,551,3446,2794,18,91,6900,2432,707,273,559,3089,105,3217,8056,6161,1435,1059,1007,23,262,504,367,14990,493,31135,1318,79,2817,385,204,6613,946,717,91,584,3168,168,56,1732,1318,93,818,20
2020-06-30,948,13,1632,269,6814,1679,4320,507,551,3503,2807,18,92,6921,2447,713,275,564,3112,105,3228,8052,6192,1440,1073,1023,23,267,507,371,15035,497,31774,1334,79,2862,387,207,6648,950,735,91,592,3266,172,56,1755,1330,93,819,20
2020-07-01,972,13,1720,276,6910,1686,4324,508,553,3550,2833,18,92,6951,2455,717,277,571,3130,105,3247,8081,6197,1444,1082,1026,23,268,511,373,15078,500,31788,1361,80,2876,389,208,6684,956,759,93,604,3365,173,56,1779,1337,93,823,20
2020-07-02,985,13,1720,278,6996,1686,4326,510,554,3617,2852,18,92,6987,2468,717,277,579,3147,105,3253,8131,6210,1457,1092,1031,23,274,524,375,15107,503,31811,1378,80,2876,395,209,6711,956,777,93,609,3487,176,56,1808,1340,93,827,20
2020-07-03,1006,13,1788,280,7104,1690,4335,510,555,3684,2856,19,92,7004,2487,720,277,583,3169,107,3267,8147,6213,1465,1103,1031,24,276,528,376,15164,511,31833,1388,80,2903,397,209,6745,960,786,96,620,3622,181,56,1835,1349,93,830,20
2020-07-04,1007,14,1805,285,7198,1690,4335,512,557,3702,2859,19,92,7014,2493,721,277,583,3169,109,3280,8171,6217,1465,1107,1031,24,276,530,376,15189,513,31853,1395,80,2906,397,213,6748,960,805,96,633,3767,181,56,1840,1351,94,832,20
2020-07-05,1007,14,1807,286,7284,1690,4335,512,559,3731,2860,19,92,7020,2493,721,277,583,3180,109,3284,8183,6217,1469,1112,1027,24,276,534,381,15211,513,31893,1396,80,2910,397,215,6752,960,813,96,637,3899,183,56,1845,1356,95,834,20
2020-07-06,1007,15,1810,291,7381,1691,4338,512,561,3778,2882,19,94,7026,2504,722,284,591,3188,110,3294,8198,6220,1472,1114,1028,24,275,537,382,15229,515,31907,1398,80,2926,398,215,6753,960,818,97,646,4049,190,56,1845,1367,95,837,20
2020-07-07,1033,15,1927,300,7499,1695,4338,514,561,3840,2902,19,94,7063,2524,725,285,600,3211,110,3306,8213,6250,1475,1158,1040,24,274,548,384,15280,519,31925,1420,84,2969,404,220,6786,968,838,98,653,4213,194,56,1872,1379,95,839,20
2020-07-08,1058,15,1962,304,7601,1704,4343,515,564,3889,2923,19,98,7099,2539,732,286,606,3231,111,3323,8243,6261,1482,1187,1044,24,277,553,386,15332,527,31942,1440,85,2990,407,224,6812,970,876,98,665,4417,201,56,1896,1389,95,843,21
2020-07-09,1068,15,2038,308,7707,1706,4348,516,568,4009,2937,19,100,7119,2539,740,291,610,3247,111,3334,8268,6269,1486,1202,1048,26,277,574,387,15446,533,31977,1459,85,3005,410,230,6848,973,898,101,685,4585,202,56,1946,1403,95,846,21
2020-07-10,1104,15,2082,312,7800,1724,4348,516,568,4102,2992,19,101,7144,2544,743,291,618,3272,111,3350,8296,6284,1491,1213,1060,29,277,579,390,15477,539,32001,1476,85,3030,416,232,6880,975,922,107,710,4786,207,56,1951,1417,95,850,21
2020-07-11,1114,15,2151,318,7914,1725,4348,515,568,4197,2996,19,102,7167,2563,748,288,620,3294,114,3358,8310,6312,1494,1228,1069,30,279,589,391,15520,543,32003,1488,87,3033,421,232,6897,975,940,109,723,4985,212,56,1955,1417,96,852,21
2020-07-12,1121,16,2237,320,8032,1725,4348,515,568,4242,2999,19,102,7187,2567,749,293,623,3307,114,3369,8325,6313,1497,1246,1069,30,279,593,391,15536,545,32024,1503,87,3054,422,234,6904,975,950,109,738,5207,215,56,1957,1429,96,854,21
2020-07-13,1123,16,2245,322,8142,1727,4370,515,568,4276,3016,22,102,7193,2569,753,297,627,3314,114,3375,8330,6318,1499,1247,1083,33,282,593,391,15553,548,32071,1510,87,3060,424,237,6911,983,961,109,741,5445,215,56,1966,1392,97,861,21
2020-07-14,1164,16,2337,330,8285,1738,4372,521,571,4408,3053,22,103,7218,2582,756,297,633,3336,114,3381,8339,6323,1502,1269,1093,35,282,612,392,15572,551,32087,1551,88,3067,428,244,6931,984,984,109,749,5695,226,56,1983,1399,97,863,22
2020-07-15,1211,16,2434,334,8418,1744,4380,521,574,4520,3090,22,110,7226,2592,758,301,643,3350,114,3393,8364,6327,1509,1286,1102,35,285,619,394,15625,557,32111,1565,88,3074,432,247,6957,983,984,111,767,5945,233,56,1998,1420,98,870,22
2020-07-16,1230,16,2492,340,8549,1745,4388,521,577,4677,3103,22,114,7250,2602,777,301,648,3374,115,3400,8377,6345,1526,1303,1113,36,294,626,395,15647,562,32131,1565,89,3103,438,249,6973,984,1053,115,783,6197,234,56,2006,1426,99,874,24
2020-07-17,1264,18,2583,352,8678,1751,4395,523,577,4793,3130,23,114,7272,2610,782,304,656,3398,117,3405,8398,6352,1533,1327,1121,38,296,637,395,15658,565,32145,1606,90,3112,445,254,6992,986,1078,116,796,6438,235,56,2018,1433,100,880,24
2020-07-18,1285,18,2728,355,8801,1752,4395,523,578,4895,3166,24,119,7289,2627,787,305,665,3398,117,3422,8415,6362,1538,1344,1130,38,296,646,396,15667,569,32164,1629,90,3132,451,257,7007,986,1117,116,815,6653,243,56,2020,1443,100,884,24
2020-07-19,1286,18,2761,355,8930,1752,4395,523,578,4981,3171,24,119,7295,2629,792,305,668,3430,117,3427,8425,6364,1538,1354,1129,38,296,647,398,15677,571,32185,1634,92,3171,451,260,7015,986,1138,118,838,6894,243,56,2020,1446,100,892,24
2020-07-20,1291,18,2784,361,9057,1758,4405,523,579,5072,3173,24,122,7301,2632,793,311,669,3461,117,3436,8431,6370,1545,1357,1132,40,303,648,398,15685,578,32199,1642,93,3184,452,262,7018,987,1147,118,843,7146,243,56,2024,1451,100,902,24
2020-07-21,1303,18,2917,372,9205,1763,4405,525,580,5205,3248,24,126,7324,2649,799,313,670,3496,118,3452,8450,6377,1545,1388,1143,41,307,676,400,15693,588,32213,1668,94,3209,461,269,7038,987,1203,118,847,7402,251,56,2040,1461,101,909,25
2020-07-22,1362,20,2974,378,9343,1771,4406,527,581,5345,3266,25,135,7347,2666,808,316,673,3555,118,3467,8468,6380,1545,1422,1159,43,308,704,402,15703,591,32226,1698,96,3225,474,271,7063,993,1242,119,871,7675,260,56,2044,1465,101,919,25
2020-07-23,1393,20,3061,384,9486,1786,4410,529,581,5518,3358,26,138,7366,2683,815,316,680,3573,118,3474,8484,6384,1545,1435,1179,44,313,707,405,15722,596,32263,1726,97,3254,477,273,7079,993,1294,121,888,7953,267,56,2048,1477,103,927,25
2020-07-24,1436,21,3284,392,9626,1790,4413,578,581,5653,3441,26,144,7385,2687,820,326,687,3603,119,3474,8507,6385,1545,1463,1178,47,316,722,409,15746,601,32291,1746,99,3294,484,282,7101,993,1339,122,925,8212,274,56,2061,1486,103,934,25
2020-07-25,1453,21,3284,397,9763,1794,4413,579,581,5777,3492,26,146,7397,2698,826,326,692,3603,119,3485,8510,6390,1545,1478,1182,47,316,732,409,15753,607,32291,1778,99,3295,495,286,7114,994,1411,122,938,8470,274,56,2070,1492,103,940,25
2020-07-26,1471,21,3301,399,9938,1794,4413,579,582,5853,3495,26,146,7398,2704,826,332,696,3651,119,3485,8529,6390,1545,1492,1197,47,316,734,409,15755,614,32300,1785,99,3305,495,289,7117,993,1436,123,964,8692,274,56,2071,1498,103,948,25
2020-07-27,1491,23,3303,406,10081,1799,4418,579,583,5931,3508,26,152,7416,2707,829,335,705,3674,120,3491,8536,6393,1545,1499,1201,48,317,739,409,15758,619,32317,1790,99,3342,495,289,7121,993,1452,123,967,8930,281,56,2076,1516,106,953,25
2020-07-28,1491,23,3407,406,10230,1807,4418,579,583,5931,3508,26,160,7446,2707,829,341,705,3674,121,3491,8551,6393,1545,1499,1213,48,317,739,409,15758,619,32326,1790,100,3342,495,289,7121,993,1452,123,978,9195,285,56,2076,1516,111,962,25
2020-07-29,1538,23,3454,432,10358,1822,4425,581,584,6332,3636,26,173,7460,2731,844,349,720,3770,122,3538,8580,6419,1552,1548,1220,55,324,759,411,15775,632,32339,1861,102,3420,523,310,7175,993,1551,129,999,9421,291,56,2118,1552,112,967,25
2020-07-30,1565,24,3624,440,10515,1822,4430,581,585,6586,3671,26,177,7475,2744,854,354,727,3810,122,3538,8595,6438,1578,1582,1233,56,328,801,415,15786,635,32359,1901,103,3441,536,315,7175,993,1599,129,1020,9688,299,56,2135,1561,115,979,25
2020-07-31,1580,25,3692,451,10659,1838,4431,583,585,6843,3751,26,189,7495,2768,865,356,731,3835,123,3547,8609,6446,1600,1624,1243,61,333,830,415,15795,642,32369,1922,103,3485,541,321,7189,993,1646,130,1033,9919,303,57,2165,1561,116,985,25
2020-08-01,1603,26,3745,457,10806,1844,4431,585,585,7021,3824,26,196,7503,2768,872,358,736,3835,123,3557,8626,6451,1606,1648,1253,62,333,832,416,15804,651,32387,1962,103,3510,549,324,7204,1001,1683,134,1060,10127,309,57,2205,1592,116,988,25
2020-08-02,1627,26,3765,460,10945,1844,4431,585,586,7083,3839,26,196,7516,2772,874,361,738,3893,123,3568,8638,6452,1615,1656,1253,62,333,832,417,15809,654,32401,1967,105,3526,550,325,7209,1001,1709,135,1067,10318,310,57,2208,1592,117,997,25
2020-08-03,1633,29,3778,473,11082,1844,4434,585,586,7157,3841,26,200,7526,2776,879,366,740,3910,123,3571,8648,6458,1616,1663,1255,65,333,847,417,15816,655,32407,1980,105,3535,551,328,7209,1001,1721,135,1073,10521,313,57,2210,1599,117,1009,26
2020-08-04,1666,29,3843,488,11259,1849,4434,587,587,7401,3919,27,210,7544,2788,885,366,747,3937,123,3580,8657,6467,1620,1706,1266,65,333,862,418,15816,658,32416,2008,107,3566,566,333,7232,1001,1774,136,1092,10716,320,57,2241,1616,124,1017,26
2020-08-05,1694,29,3930,506,11419,1851,4434,587,587,7626,3982,27,217,7573,2800,893,368,748,3978,124,3593,8659,6473,1629,1741,1272,66,333,890,418,15828,670,32424,2049,108,3595,582,338,7244,1006,1819,137,1117,10931,327,57,2269,1622,124,1025,26
2020-08-06,1712,29,4002,513,11568,1852,4436,587,587,7747,4023,29,223,7593,2807,906,375,756,4028,124,3602,8691,6501,1636,1793,1280,67,336,899,419,15835,669,32428,2091,109,3618,593,339,7282,1006,1872,141,1144,11161,330,58,2295,1649,124,1032,26
2020-08-07,1733,29,4080,520,11688,1856,4440,588,589,7927,4113,31,229,7613,2816,912,380,763,4089,124,3613,8709,6508,1640,1830,1301,72,341,919,419,15835,675,32437,2133,110,3650,600,348,7297,1006,1916,144,1186,11369,335,58,2309,1670,127,1039,27
2020-08-08,1752,30,4136,534,11823,1857,4440,590,590,8109,4182,31,235,7630,2830,925,380,771,4089,125,3626,8721,6512,1648,1850,1301,77,346,949,419,15850,681,32446,2159,112,3666,603,354,7313,1006,1916,146,1206,11547,335,58,2315,1670,131,1052,27
2020-08-09,1765,31,4147,541,11958,1858,4440,591,591,8186,4194,31,237,7636,2831,930,380,772,4145,125,3634,8735,6514,1657,1889,1307,77,346,957,419,15854,685,32455,2167,112,3667,603,355,7314,1006,2029,146,1215,11734,336,58,2319,1687,139,1058,27
2020-08-10,1794,31,4150,552,12087,1863,4443,591,591,8277,4225,34,239,7637,2834,931,387,774,4169,125,3640,8741,6521,1660,1905,1307,77,346,963,419,15858,690,32462,2171,112,3672,605,356,7317,1006,2046,146,1223,11927,345,58,2320,1693,141,1063,27
2020-08-11,1843,33,4199,563,12226,1875,4443,591,593,8553,4343,34,246,7656,2859,937,390,782,4195,126,3652,8751,6530,1666,1937,1312,79,349,980,419,15868,693,32473,2203,118,3706,618,368,7352,1006,2097,146,1233,12138,349,58,2336,1712,147,1072,27
2020-08-12,1877,34,4347,570,12381,1875,4449,591,593,8765,4452,38,246,7672,2874,949,396,789,4237,126,3665,8751,6536,1678,1989,1323,82,352,995,420,15873,695,32481,2203,120,3731,627,375,7385,1013,2186,146,1271,12321,351,58,2343,1722,153,1081,27
2020-08-13,1884,35,4382,579,12491,1882,4449,592,594,8913,4537,40,251,7696,2894,954,403,795,4277,126,3675,8751,6552,1685,2011,1325,83,357,1030,422,15880,697,32500,2286,120,3755,638,383,7409,1013,2186,148,1289,12525,353,58,2356,1735,153,1086,28
2020-08-14,1888,36,4422,583,12611,1888,4452,592,594,9140,4571,40,265,7721,2902,964,404,804,4307,126,3684,8751,6563,1692,2043,1335,83,361,1045,423,15888,703,32511,2312,121,3784,644,385,7445,1013,2204,150,1313,12688,360,58,2362,1752,157,1097,28
2020-08-15,1891,36,4491,596,12733,1896,4452,592,597,9345,4664,40,269,7726,2917,973,407,809,4307,127,3691,8820,6583,1698,2080,1346,84,362,1069,423,15892,711,32515,2342,121,3823,657,385,7465,1001,2259,152,1326,12851,362,58,2373,1762,159,1104,28
2020-08-16,1893,37,4504,596,12861,1896,4452,592,597,9451,4698,40,269,7744,2920,975,407,812,4384,127,3697,8838,6589,1705,2084,1367,84,362,1072,423,15893,714,32526,2346,124,3826,661,385,7468,1001,2268,153,1345,12988,363,58,2373,1776,159,1109,28
2020-08-17,1918,37,4505,599,12993,1896,4453,592,597,9538,4720,40,273,7756,2926,979,407,816,4403,127,3699,8842,6592,1712,2095,1396,84,362,1072,423,15893,718,32539,2348,126,3831,665,388,7468,1001,2287,153,1366,13121,365,58,2377,1782,159,1113,31
2020-08-18,1929,37,4526,614,13110,1899,4453,592,599,9758,4787,41,282,7781,2954,987,410,829,4431,127,3705,8848,6607,1721,2129,1402,86,362,1072,424,15899,723,32551,2396,128,3871,682,397,7499,1001,2341,154,1387,13269,369,58,2387,1804,162,1117,32
2020-08-19,1939,37,4628,628,13231,1900,4453,595,600,9931,4843,42,291,7806,2968,1003,414,841,4466,127,3714,8876,6616,1738,2163,1414,86,369,1072,427,15903,729,32556,2431,130,3906,698,408,7523,1008,2358,155,1426,13423,378,58,2410,1820,164,1122,32
2020-08-20,1968,38,4681,638,13365,1903,4454,595,601,10046,4899,45,291,7833,2979,1011,422,855,4493,128,3721,8888,6633,1745,2190,1417,90,372,1171,428,15905,734,32556,2465,130,3927,709,412,7538,1008,2399,157,1452,13563,378,58,2427,1834,165,1129,32
2020-08-21,1988,38,4687,661,13473,1910,4457,600,602,10168,4992,46,304,7857,2991,1017,426,863,4545,129,3731,8888,6633,1753,2214,1419,90,374,1195,428,15909,739,32560,2494,132,3955,715,414,7558,1008,2458,159,1488,13684,378,58,2436,1846,170,1136,35
2020-08-22,2010,40,4756,672,13592,1918,4457,600,604,10274,5086,47,306,7874,3000,1030,430,871,4545,130,3739,8921,6654,1761,2235,1425,92,377,1197,429,15910,743,32569,2520,135,3975,725,416,7576,1008,2490,159,1549,13790,386,58,2443,1855,176,1142,37
2020-08-23,2012,43,4770,685,13713,1918,4457,600,604,10325,5125,47,306,7880,3002,1035,431,871,4605,131,3746,8921,6657,1767,2240,1426,92,378,1197,429,15910,745,32587,2530,136,3978,726,416,7578,1008,2501,161,1563,13898,386,58,2467,1860,178,1146,37
2020-08-24,2023,43,4770,694,13820,1919,4457,603,604,10397,5150,49,314,7888,3011,1040,432,885,4623,131,3751,8949,6661,1771,2248,1426,93,382,1200,429,15910,747,32593,2534,137,3985,730,419,7579,1008,2508,161,1567,14017,390,58,2471,1863,179,1153,37
2020-08-25,2035,43,4792,709,13927,1926,4461,603,604,10580,5254,49,326,7917,3033,1049,433,894,4655,131,3758,8961,6682,1778,2309,1440,99,383,1230,429,15912,750,32599,2567,138,3996,744,426,7604,1008,2527,161,1588,14129,397,58,2493,1871,186,1160,37
2020-08-26,2043,44,4896,731,14034,1927,4462,604,605,10733,5303,51,337,7953,3257,1062,444,901,4688,132,3770,8987,6687,1793,2363,1449,100,385,1250,430,15914,755,32602,2604,138,4044,763,432,7623,1020,2572,162,1628,14234,400,58,2513,1877,189,1172,37
2020-08-27,2074,45,4929,737,14133,1931,4463,604,605,10867,5387,55,343,7977,3265,1080,445,909,4711,132,3780,9008,6705,1806,2386,1450,100,390,1250,431,15921,764,32612,2628,139,4076,778,437,7635,1020,2627,162,1648,14356,403,58,2525,1887,195,1175,37
2020-08-28,2105,45,4977,752,14250,1937,4463,604,605,10957,5467,59,353,7997,3276,1091,446,917,4741,132,3786,9024,6711,1810,2411,1464,102,391,1287,432,15928,767,32619,2652,139,4105,786,446,7653,1020,2654,165,1673,14470,407,58,2546,1900,199,1181,37
2020-08-29,2150,46,5006,769,14337,1944,4463,604,605,11104,5571,62,358,8008,3283,1105,448,920,4741,132,3800,9035,6711,1814,2424,1496,106,392,1301,432,15931,769,32627,2683,141,4125,797,446,7671,1020,2698,167,1701,14558,407,58,2566,1900,210,1190,37
2020-08-30,2159,46,5025,782,14455,1944,4463,604,606,11119,5599,63,358,8019,3289,1108,449,920,4767,132,3809,9048,6745,1816,2440,1508,106,392,1302,432,15934,770,32639,2692,142,4126,798,446,7673,1020,2709,167,1725,14654,407,58,2567,1900,211,1195,37
2020-08-31,2179,46,5025,795,14565,1945,4465,605,607,11187,5627,70,361,8026,3294,1111,450,933,4787,132,3812,9057,6750,1817,2472,1530,106,397,1302,432,15941,779,32646,2702,143,4137,800,458,7673,1020,2720,167,1747,14741,407,58,2578,1911,212,1199,37
2020-09-01,2197,46,5042,813,14653,1946,4466,605,607,11374,5726,74,368,8064,3310,1121,453,946,4820,132,3817,9060,6765,1823,2492,1538,107,400,1305,432,15948,787,32653,2741,145,4164,809,464,7691,1020,2757,167,1754,14850,409,58,2611,1925,219,1207,41
2020-09-02,2214,47,5065,840,14754,1952,4467,606,608,11500,5790,75,372,8090,3323,1125,458,966,4840,133,3823,9060,6779,1830,2525,1542,111,400,1336,432,15961,790,32664,2779,148,4175,821,467,7712,1031,2794,169,1781,14935,409,58,2639,1932,228,1215,41
